time,mean_temp_celsius,pr,mosquito_density_m,biting_rate_a,prob_vector_human_bh,prob_human_vector_bm,extrinsic_incubation_n,vector_mortality_mu_m,vectorial_capacity_Vc
2002-02-01,28.688728110763343,0.12284640666435588,0.12456928133287118,0.21766153087628237,0.9541779429723507,1.0,9.059595009136416,0.026079820226634354,0.17048540551956015
2002-02-01,31.175262557725418,0.03026889867881185,0.1,0.2283536289982193,0.6971107297993744,1.0,7.72640031768245,0.03067502295286273,0.09349785641981426
2002-02-01,28.80965483625525,0.0,0.1,0.21818151579589756,0.9496664876588972,1.0,8.984895573951892,0.026041740291999016,0.13737882239607302
2002-02-01,27.473210551607128,0.0,0.1,0.21243480537191065,0.9728412637386451,1.0,9.875523145758002,0.02733685352653481,0.12260274024115317
2002-02-01,29.96672441377581,0.03297150046234257,0.1,0.22315691497923598,0.8735988335204683,1.0,8.323619493191979,0.026830870293926612,0.12969015710793805
2002-02-01,28.517605004913577,0.03823195823898552,0.1,0.2169257015211284,0.9596440039404348,1.0,9.16721875004341,0.026165378452270183,0.13577932722417266
2002-02-01,29.703796270797795,0.10047103981061938,0.12009420796212389,0.2220263239644305,0.8968918782035591,1.0,8.465731625017302,0.026442988831188785,0.16052390397876265
2002-02-01,30.831472668376094,0.034356076701169656,0.1,0.2268753324740172,0.7620149629755596,1.0,7.88735454912665,0.029195767979539156,0.10671118943096143
2002-02-01,29.510172500646043,0.0,0.1,0.22119374175277798,0.9115542582496693,1.0,8.573362825898847,0.026242497133179832,0.13571025384916693
2002-02-01,30.263408320235634,0.057163133200138286,0.1,0.2244326557770132,0.8420132387851013,1.0,8.168685576340243,0.02744275045673339,0.12351140599319961
2002-02-01,30.440353873315566,0.0,0.1,0.22519352165525694,0.8201175838454491,1.0,8.078937237916406,0.027902880483543058,0.11897008365806401
2002-02-01,28.038188925145832,0.011834409527763141,0.1,0.21486421237812708,0.9697070711797126,1.0,9.481083290693089,0.026580194740468244,0.1309074731642496
2002-02-01,28.528199242460165,0.0,0.1,0.21697125674257872,0.959335826915879,1.0,9.160489777852014,0.026159049485296126,0.13585738612840234
2002-03-01,30.161395086606163,0.1649835492151868,0.13299670984303735,0.2239939988724065,0.8535602611590598,1.0,8.221322233085314,0.02721046204372568,0.16736231078293737
2002-03-01,31.52358219686991,0.13820454741902086,0.1276409094838042,0.22985140344654062,0.6129896597032152,1.0,7.570120646595184,0.03253519092744206,0.09931601834526176
2002-03-01,32.228382303595524,0.15198361279515632,0.13039672255903126,0.23288204390546074,0.32362153859834075,1.0,7.273661151034762,0.037555187469968665,0.04637379917199073
2002-03-01,32.86212484920062,0.13008281944316416,0.12601656388863283,0.23560713685156265,0.0,0.0,7.028170505342972,0.0437134668302086,0.0
2002-03-01,31.23753387935089,0.21595424768866167,0.14319084953773234,0.22862139568120882,0.6836244372263479,1.0,7.6979674572805985,0.030979899795067656,0.13011131000846715
2002-03-01,31.877677979152345,0.1409698846565562,0.12819397693131124,0.2313740153103551,0.4979812574812175,1.0,7.417965901760693,0.034834710678254055,0.07576606154484926
2002-03-01,32.74520843703195,0.19001824341393553,0.1380036486827871,0.23510439627923738,0.0,0.0,7.072032400430892,0.04244900400898022,0.0
2002-03-01,32.74656290477483,0.13231134285569954,0.1264622685711399,0.23511022049053176,0.0,0.0,7.071520643899925,0.04246330754236194,0.0
2002-03-01,32.65196417058756,0.1448006029633721,0.12896012059267442,0.23470344593352652,0.0,0.0,7.107468498235791,0.04148347871351987,0.0
2002-03-01,33.7115093673892,0.0889908526275069,0.1,0.23925949027977356,0.0,0.0,6.727769787874192,0.054838096990599716,0.0
2002-03-01,31.041288371091845,0.14348910318521982,0.12869782063704396,0.22777753999569492,0.7242092255472246,1.0,7.788315762020723,0.03005823034213373,0.12729870846179814
2002-03-01,32.90511690497627,0.18509479862754155,0.13701895972550832,0.23579200269139794,0.0,0.0,7.012199734602023,0.04419376420321175,0.0
2002-03-01,31.640744572494867,0.11255116320792669,0.12251023264158534,0.23035520166172793,0.5790408377146635,1.0,7.519040677213621,0.033248649192312296,0.08817203647660053
2002-03-01,30.98093506178091,0.2411368115169339,0.1482273623033868,0.2275180207656579,0.7356298886795948,1.0,7.816542802839233,0.029797432451899475,0.15006786882002573
2002-03-01,30.673076859744548,0.03602726777567952,0.1,0.22619423049690154,0.7873085279346561,1.0,7.9638332371704035,0.028624527875587447,0.11203855011571746
2002-03-01,31.50310496606543,0.21545834321135915,0.14309166864227185,0.22976335135408135,0.6185869904530839,1.0,7.579124040948495,0.032415158832320046,0.11275392527624642
2002-03-01,30.13584621832166,0.10752892747816484,0.12150578549563297,0.22388413873878313,0.8563360146848935,1.0,8.234608649207862,0.0271559448533778,0.15357007185495197
2002-03-01,33.40997600073152,0.2284735629926564,0.14569471259853128,0.23796289680314553,0.0,0.0,6.830838484111545,0.05048058114439247,0.0
2002-03-01,31.967012237859834,0.07833890284474669,0.1,0.23175815262279728,0.46164493220440883,1.0,7.380614489990215,0.035484343289965636,0.05377757829306691
2002-03-01,31.187765962245216,0.20104998177139216,0.14020999635427844,0.22840739363765442,0.694450455088523,1.0,7.720673821313539,0.030735300405207333,0.13036056124031
2002-03-01,32.971181127609555,0.14517157014383078,0.12903431402876617,0.2360760788487211,0.0,0.0,6.987822081949165,0.044948148875769256,0.0
2002-03-01,32.173208994229434,0.11941366046349287,0.12388273209269858,0.23264479867518656,0.35834993085880845,1.0,7.295952807097644,0.03709642959886583,0.04941163563716384
2002-03-01,31.736361685864523,0.1262053320509791,0.12524106641019583,0.23076635524921743,0.5485875708094126,1.0,7.477895997900471,0.03386524038085037,0.08386919628841749
2002-03-01,31.871151973227455,0.211544002877471,0.14230880057549422,0.23134595348487805,0.5004898463334371,1.0,7.42071060008054,0.03478838269693485,0.08464504145578408
2002-03-01,31.850412051048316,0.07038171761197386,0.1,0.23125677181950777,0.5083425570098242,1.0,7.429448008364119,0.034642161119442516,0.06066875904265551
2002-04-01,34.61125496826269,0.11252450539119599,0.1225049010782392,0.24312839636352956,0.0,0.0,6.441995758775144,0.07083651738611518,0.0
2002-04-01,34.03415831593332,0.12242399048229335,0.12448479809645868,0.24064688075851326,0.0,0.0,6.621635939073184,0.060038507428379795,0.0
2002-04-01,32.07316695620741,0.09222884155532321,0.1,0.23221461791169185,0.4126181867063281,1.0,7.336760627613609,0.03629434611250826,0.04697245867267453
2002-04-01,32.86227726148445,0.04707354728495597,0.1,0.23560779222438313,0.0,0.0,7.028113737638026,0.0437151548599326,0.0
2002-04-01,33.025417458858094,0.15020469486050345,0.1300409389721007,0.2363092950730898,0.0,0.0,6.967956451613279,0.045582431884905183,0.0
2002-04-01,33.52976389652512,0.11120071500683044,0.1222401430013661,0.238477984755058,0.0,0.0,6.789434928485634,0.0521554179467012,0.0
2002-04-01,32.20251495751732,0.1689441099441562,0.13378882198883124,0.2327708143173245,0.34042492048272616,1.0,7.284093492328751,0.03733863725763342,0.05035251459778946
2002-04-01,31.45763008217004,0.09749398433330514,0.1,0.22956780935333118,0.6306901939831344,1.0,7.599199644932675,0.03215348307842003,0.08096441816700876
2002-04-01,32.31361288241141,0.08631435853567652,0.1,0.23324853539436907,0.2593850656331431,1.0,7.239521440881568,0.03828722573919485,0.027935127472813896
2002-04-01,31.879582949872812,0.22956795254235215,0.14591359050847044,0.23138220668445308,0.4972455114192133,1.0,7.417165127208792,0.03484826279917641,0.08607776752695763
2002-04-01,34.31602633828632,0.18061538827912224,0.13612307765582446,0.24185891325463119,0.0,0.0,6.532301974473408,0.06506364692054589,0.0
2002-04-01,31.716384950848123,0.13370246966737018,0.12674049393347403,0.23068045528864692,0.5551770291167506,1.0,7.486452177286168,0.03373382843576023,0.0862230172849779
2002-04-01,32.450193496761294,0.11786518649241062,0.12357303729848212,0.23383583203607355,0.07101355261070699,1.0,7.18555395430238,0.03952070902073768,0.009139705389746348
2002-04-01,33.281365068194816,0.18175155477841404,0.1363503109556828,0.2374098697932377,0.0,0.0,6.875976004922411,0.04876258444158843,0.0
2002-04-01,35.43201962644727,0.0970230877851643,0.1,0.24665768439372326,0.0,0.0,6.207502058386559,0.08986362101008538,0.0
2002-04-01,32.86825131477467,0.1210168875110024,0.12420337750220048,0.23563348065353107,0.0,0.0,7.025889471064151,0.04378140209851722,0.0
2002-04-01,32.90315153617577,0.12895272653904477,0.12579054530780895,0.2357835516055558,0.0,0.0,7.012927992878835,0.04417162567213406,0.0
2002-04-01,32.48480569301644,0.20246440880524977,0.14049288176104996,0.23398466447997068,0.0,1.0,7.172020922537789,0.03984534358021374,0.0
2002-04-01,33.192342615400655,0.1918464088972811,0.13836928177945623,0.23702707324622282,0.0,0.0,6.907640298677203,0.04762095835856428,0.0
2002-04-01,31.214105263308213,0.15235166142903392,0.1304703322858068,0.22852065263222532,0.6887687389631598,1.0,7.708639332514805,0.03086381889291978,0.11985604701439528
2002-04-01,33.36744661641432,0.07037512753886091,0.1,0.23778002045058158,0.0,0.0,6.8456857236507105,0.04990337879491058,0.0
2002-04-01,34.22433469124899,0.186974862290439,0.1373949724580878,0.24146463917237065,0.0,0.0,6.561023115073079,0.06337804539409841,0.0
2002-04-01,33.03630951590521,0.28924301813295966,0.15784860362659192,0.2363561309183924,0.0,0.0,6.96398287438298,0.04571145391857012,0.0
2002-04-01,32.57088720825799,0.08940005489604153,0.1,0.23435481499550936,0.0,0.0,7.138612657251658,0.040674250779173526,0.0
2002-04-01,33.48860414038306,0.15302633835696283,0.13060526767139258,0.23830099780364716,0.0,0.0,6.80359266884469,0.05157169750437873,0.0
2002-05-01,32.25566314901783,0.08815284360056944,0.1,0.23299935154077667,0.3047268074117017,1.0,7.262694646628015,0.03778639483743351,0.033273672557032966
2002-05-01,33.16609654362752,0.21011808567328802,0.1420236171346576,0.23691421513759833,0.0,0.0,6.917042105005966,0.047291679773199036,0.0
2002-05-01,31.392919500161277,0.1753544143573819,0.1350708828714764,0.2292895538506935,0.6471796786001011,1.0,7.627961431761552,0.0317926061001268,0.1134245488739591
2002-05-01,31.15308488702992,0.13227467411894267,0.12645493482378853,0.22825826501422866,0.7017721669388457,1.0,7.736579268846649,0.030569258288017043,0.11939571811844667
2002-05-01,33.5294139418971,0.12998046547945893,0.1259960930958918,0.2384764799501575,0.0,0.0,6.789555000676358,0.052150418310535684,0.0
2002-05-01,32.90341193404929,0.21806923022629274,0.14361384604525856,0.23578467131641193,0.0,0.0,7.012831493539012,0.04417455787111724,0.0
2002-05-01,30.937799232873402,0.15184296251789267,0.13036859250357855,0.22733253670135561,0.7435141232190005,1.0,7.836846074510598,0.02961738712723605,0.13410220093168376
2002-05-01,32.979794174340945,0.14595384057151892,0.1291907681143038,0.23611311494966605,0.0,0.0,6.984658445131307,0.045047970971618057,0.0
2002-05-01,33.145310712344404,0.1591976530856985,0.1318395306171397,0.23682483606308094,0.0,0.0,6.924509523593301,0.04703324188920899,0.0
2002-05-01,30.87278128363633,0.08030033053524115,0.1,0.2270529595196362,0.7549802628451058,1.0,7.867653150802042,0.029355859391143824,0.10524215518453704
2002-05-01,33.08702477235633,0.17287233369093716,0.13457446673818743,0.2365742065211322,0.0,0.0,6.945551166785488,0.046319491468370444,0.0
2002-05-01,30.83688078205892,0.14215193491587558,0.12843038698317513,0.22689858736285334,0.7611047415178063,1.0,7.884769548585306,0.02921646141117451,0.13680498141563757
2002-05-01,31.783053407047014,0.08757025491365164,0.1,0.23096712965030217,0.5326756431521747,1.0,7.457979403079529,0.03417779109901575,0.06443453933512236
2002-05-01,32.88739444178372,0.1274294466314907,0.12548588932629814,0.23571579609967,0.0,0.0,7.018773079162079,0.043994763858293595,0.0
2002-05-01,33.18007569214378,0.21290413602364594,0.1425808272047292,0.23697432547621824,0.0,0.0,6.912030749519173,0.047466648701987246,0.0
2002-05-01,33.047012864431,0.23172559885588073,0.14634511977117615,0.23640215531705328,0.0,0.0,6.960083323216237,0.04583877834569172,0.0
2002-05-01,33.61296774322928,0.11721208560183077,0.12344241712036616,0.23883576129588588,0.0,0.0,6.761033227826575,0.05336209523700486,0.0
2002-05-01,31.735594822366522,0.14767258042306294,0.12953451608461258,0.23076305773617603,0.5488428683737496,1.0,7.478224063165824,0.03386017030195054,0.0867975660907686
2002-05-01,32.456420700545465,0.11378285866355822,0.12275657173271165,0.23386260901234548,0.04625041153192211,1.0,7.183114925986107,0.03957875197724725,0.005904056036411922
2002-05-01,32.43795238563042,0.07052979660887532,0.1,0.23378319525821079,0.10360579519870218,1.0,7.190353917499952,0.039407074123636754,0.01082377472378288
2002-05-01,30.627914723536804,0.13600755284255914,0.12720151056851184,0.22600003331120824,0.7940611208279896,1.0,7.985913374057796,0.028473754280590402,0.14433269298544105
2002-05-01,32.350613228885784,0.19465059522326347,0.1389301190446527,0.23340763688420887,0.2251501930849815,1.0,7.22481173837795,0.03861396756224433,0.03338839485818585
2002-05-01,32.61845225822313,0.18825624361325066,0.13765124872265014,0.23455934471035944,0.0,0.0,7.12030381049239,0.041145610336679184,0.0
2002-05-01,32.333935257687095,0.09296013647737883,0.1,0.2333359216080545,0.24123551426271192,1.0,7.231433876378171,0.03846601203244493,0.025853658790724494
2002-05-01,31.89590856277333,0.026511395797314888,0.1,0.23145240681992532,0.4908744280100073,1.0,7.410310172304307,0.034964938842391824,0.058040999819345844
2002-06-01,29.07123729040463,0.8583645936077713,0.2716729187215543,0.2193063203487399,0.9379423568296951,1.0,8.827061093803872,0.026028181684348173,0.3741974177837182
2002-06-01,29.865773292588162,0.7675992410894785,0.25351984821789575,0.2227228251581291,0.8830294415149887,1.0,8.377640519277712,0.02666553779874148,0.33307907444921436
2002-06-01,30.851381993595353,0.7914907913494161,0.2582981582698832,0.22696094257246002,0.7586481832882986,1.0,7.877846659028963,0.029272342674366847,0.2738147769109367
2002-06-01,28.758703177963582,0.7662195203406876,0.25324390406813757,0.2179624236652434,0.9516347384932109,1.0,9.016234281662891,0.0260554427163755,0.3474151631438106
2002-06-01,28.16718169983043,0.8028562584978433,0.26057125169956863,0.21541888130927084,0.9677173776977586,1.0,9.394806065162832,0.026445352412045153,0.34513833651880566
2002-06-01,28.51676060002301,0.8114693643040235,0.26229387286080474,0.21692207058009894,0.9596683986448935,1.0,9.167755454562807,0.026165888601993537,0.3561243764804555
2002-06-01,29.704164099123318,0.7844610605958539,0.2568922121191708,0.22202790562623026,0.8968620958552004,1.0,8.465529587009668,0.026443436339874005,0.34336314712249394
2002-06-01,28.667711234756744,0.7813504121081402,0.2562700824216281,0.217571158309454,0.9549062558130412,1.0,9.072691365737107,0.02608837200127656,0.3504454263656879
2002-06-01,28.22236990024261,0.8690275956555281,0.2738055191311056,0.21565619057104324,0.9667098393241211,1.0,9.358309332418575,0.026392617180446276,0.36434534357139337
2002-06-01,29.068713174116038,0.8047782913591147,0.260955658271823,0.21929546664869898,0.9380689487626739,1.0,8.828559966281077,0.02602783804245501,0.35944039875988737
2002-06-01,27.86560545255048,0.7227563707757214,0.2445512741551443,0.21412210344596705,0.9715985092308622,1.0,9.598678172959993,0.02678436537405471,0.3145166831426352
2002-06-01,29.39760597661,0.7963778357582323,0.25927556715164646,0.220709705699423,0.919188675153475,1.0,8.637124549024133,0.026156962759456448,0.35408341674641425
2002-06-01,28.225291785861902,0.7978924475139175,0.2595784895027835,0.21566875467920615,0.9666538331385558,1.0,9.356383945284799,0.02638991074948782,0.34549579886389775
2002-06-01,27.737881199064734,0.8548701621050994,0.2709740324210199,0.21357288915597836,0.9724551432706626,1.0,9.68732840069219,0.026951576231030838,0.34349143770067725
2002-06-01,28.539896245668473,0.832673368554065,0.266534673710813,0.21702155385637442,0.9589910164122929,1.0,9.15307055760932,0.026152216293075625,0.362332327112072
2002-06-01,28.347619634817406,0.7462902400265503,0.24925804800531007,0.21619476442971486,0.964064004299441,1.0,9.276393340790783,0.026284573445567894,0.3348514347690144
2002-06-01,30.090167421477247,0.8082940470454917,0.26165880940909836,0.22368771991235215,0.8611865046910558,1.0,8.258467727332569,0.027062059192729748,0.3331923735936441
2002-06-01,29.2779165055305,0.9058812528377984,0.2811762505675597,0.22019504097378115,0.9266314738033727,1.0,8.705896372736571,0.02608975715984574,0.3858223281636575
2002-06-01,27.12235670085152,0.8593642633740727,0.27187285267481454,0.21092613381366154,0.9706678390417884,1.0,10.134632203249959,0.027915559281076696,0.31694432428068003
2002-06-01,28.87060593909479,0.7608301873650778,0.2521660374730156,0.2184436055381076,0.9471802044221174,1.0,8.947663621462006,0.026029950819550063,0.34687595881866656
2002-06-01,29.518893420407633,0.8592928728573438,0.2718585745714688,0.22123124170775282,0.9109362279963192,1.0,8.568459732656999,0.026250054541926637,0.3687322280052941
2002-06-01,29.4948259023902,0.7632930701082904,0.2526586140216581,0.22112775138027785,0.9126324268485467,1.0,8.582003802945662,0.02622952692518421,0.3432144259266587
2002-06-01,29.19941410405972,0.7922741496288225,0.2584548299257645,0.2198574806474568,0.9311514594873772,1.0,8.751555628661187,0.026058451691858053,0.35538340700523363
2002-06-01,28.963397420516877,0.8537057933255287,0.27074115866510573,0.21884260890822255,0.9431125205407305,1.0,8.891515224137905,0.026021916821075575,0.3728702276492749
2002-06-01,28.512902261458358,0.7258376630216272,0.24516753260432544,0.21690547972427093,0.9597795497577069,1.0,9.170208527471146,0.026168230319299823,0.3328007591226656
2002-07-01,24.892775084906372,0.7266663075495903,0.24533326150991805,0.2013389328650974,0.9013113365288149,0.0,12.07028392595105,0.03229698779437595,0.0
2002-07-01,26.925547334650226,0.8454654096357302,0.2690930819271461,0.21007985353899597,0.9682093177976954,1.0,10.28494868818614,0.028267507044972273,0.30415203020816045
2002-07-01,23.160215662377972,0.7884832253321766,0.2576966450664353,0.19388892734822527,0.8018642044006333,0.0,13.987092143148727,0.03505564751208645,0.0
2002-07-01,24.543834843656754,0.7937448510200913,0.25874897020401827,0.19983848982772404,0.8837746424009983,0.0,12.424198298227248,0.03294661347991834,0.0
2002-07-01,25.59448791119647,0.863554775755363,0.2727109551510726,0.2043562980181448,0.9318451567385735,0.0,11.40294568780748,0.03090662089989893,0.0
2002-07-01,25.66335401994151,0.8181266644487796,0.2636253328897559,0.20465242228574848,0.9344657871532421,0.0,11.340503636116228,0.030766664899826157,0.0
2002-07-01,25.102588682922782,0.8267964211867709,0.2653592842373542,0.20224113133656796,0.9111365858979315,0.0,11.864677978023433,0.031890679678331146,0.0
2002-07-01,24.689504229897683,0.8335188029283839,0.2667037605856768,0.20046486818856002,0.8912705870390225,0.0,12.274603293261466,0.03267983821106868,0.0
2002-07-01,25.830293571803654,0.7335490972918994,0.2467098194583799,0.20537026235875572,0.9405158077721599,0.0,11.191313869174792,0.0304265531608936,0.0
2002-07-01,24.355899873824992,0.7834811734550696,0.25669623469101394,0.19903036945744745,0.8737507031012748,0.0,12.621200253428839,0.03328028121491222,0.0
2002-07-01,24.305269581558665,0.8600645383116889,0.27201290766233777,0.19881265920070224,0.870984543799862,0.0,12.675056523320904,0.03336799838729565,0.0
2002-07-01,27.005790156761627,0.733643200070628,0.24672864001412562,0.210424897674075,0.9693145610015671,1.0,10.223222196998467,0.0281219573698972,0.28247150025189605
2002-07-01,23.632179885418516,0.8577515171887627,0.27155030343775255,0.19591837350729963,0.8317738858997077,0.0,13.423832698949802,0.03443399377365863,0.0
2002-07-01,24.355543867558012,0.776628964128995,0.25532579282579904,0.19902883863049944,0.873731348536629,0.0,12.621577773456599,0.033280901322343404,0.0
2002-07-01,25.477893951022683,0.7401565710175668,0.24803131420351338,0.20385494398939752,0.9272471227263558,0.0,11.509876673656354,0.031142731282875147,0.0
2002-07-01,24.924055911903658,0.7825798851870538,0.2565159770374108,0.20147344042118573,0.9028116084567621,0.0,12.039292829847529,0.032237078760874116,0.0
2002-07-01,26.77380073198108,0.7975938979115906,0.25951877958231817,0.20942734314751865,0.9657444301503703,1.0,10.403357805985033,0.028549627774034247,0.2860926158747762
2002-07-01,24.922345051099686,0.7702007115044432,0.25404014230088867,0.20146608371972863,0.9027298690864645,0.0,12.04098476351535,0.032240361802561956,0.0
2002-07-01,24.09336982392871,0.839749598002525,0.267949919600505,0.19790149024289344,0.8591172723360779,0.0,12.904132649962195,0.03372435580045674,0.0
2002-07-01,24.488804416396093,0.8613161955778861,0.27226323911557726,0.1996018589905032,0.8808799080574704,0.0,12.48141294488587,0.03304559119439654,0.0
2002-07-01,25.492935468807083,0.8274791884610833,0.26549583769221663,0.20391962251587045,0.9278515190954836,0.0,11.495995445436343,0.03111234339177904,0.0
2002-07-01,24.031626168666126,0.7659997014159017,0.2531999402831804,0.19763599252526431,0.8555738257125656,0.0,12.972012243164608,0.033824771202694226,0.0
2002-07-01,25.261949992773918,0.7759680846845016,0.25519361693690035,0.20292638496892784,0.9182144607821715,0.0,11.71202000171925,0.03157585877892144,0.0
2002-07-01,26.757502702962746,0.808018783556176,0.2616037567112352,0.20935726162273982,0.9654512001046033,1.0,10.416207220714586,0.02858041646488374,0.28760242311013395
2002-07-01,26.95439348337037,0.82394660004552,0.26478932000910405,0.2102038919784926,0.9686226858469471,1.0,10.262688724123166,0.02821487601879058,0.3006795815043144
2002-08-01,21.0975072684477,0.7611973874516422,0.2522394774903285,0.1850192812543251,0.6542410148678993,0.0,16.87138468536311,0.03638146996619873,0.0
2002-08-01,21.22328302155583,0.8904551416823836,0.2780910283364767,0.18556011699269007,0.6638311391772225,0.0,16.673791355324596,0.03636464402118389,0.0
2002-08-01,21.33729489814081,0.8260847765483511,0.26521695530967027,0.18605036806200548,0.672473703679529,0.0,16.49730133160969,0.03634271165820091,0.0
2002-08-01,21.09440514571605,0.8488698200043628,0.2697739640008726,0.185005942126579,0.6540037729920857,0.0,16.876296842094966,0.03638178901631206,0.0
2002-08-01,20.9312047458934,0.7403888798351639,0.2480777759670328,0.18430418040734162,0.6414765803825683,0.0,17.137382814706356,0.03639221551908911,0.0
2002-08-01,20.46426053365914,0.8329820500739078,0.26659641001478157,0.1822963202947343,0.6051863309786735,0.0,17.91400593931011,0.036357289296889306,0.0
2002-08-01,22.257032733426694,0.806724157414163,0.2613448314828326,0.19000524075373476,0.7401034582916337,0.0,15.160547041289535,0.03591852358323355,0.0
